cust_id,customer_gender,age_group,customer_country,referral_type
8759,Other,55-65,Sweden,facebook
8760,Female,55-65,Sweden,facebook
8761,Female,55-65,Finland,Organic Search
8762,Female,35-44,Sweden,facebook
8763,Female,18-24,Sweden,facebook
8764,Male,35-44,Sweden,facebook
8765,Female,25-34,Sweden,Google Ads
8766,Female,35-44,Denmark,Google Ads
8767,Female,35-44,Sweden,facebook
8768,Female,25-34,Sweden,Unknown
8769,Male,18-24,Finland,facebook
8770,Male,25-34,Norway,Unknown
8771,Other,45-54,Sweden,Organic Search
8772,Male,55-65,Sweden,Organic Search
8773,Male,45-54,Norway,Google Ads
8774,Male,35-44,Finland,Google Ads
8775,Male,25-34,Sweden,Google Ads
8776,Male,45-54,Denmark,Google Ads
8777,Other,18-24,Norway,facebook
8778,Male,45-54,Finland,Google Ads
8779,Female,55-65,Norway,Google Ads
8780,Female,35-44,Norway,facebook
8781,Female,18-24,Norway,Organic Search
8782,Male,18-24,Norway,Organic Search
8783,Other,18-24,Finland,Google Ads
8784,Male,25-34,Denmark,Organic Search
8785,Male,35-44,Sweden,TV
8786,Male,35-44,Finland,TV
8787,Female,25-34,Finland,facebook
8788,Male,35-44,Sweden,TV
8789,Female,35-44,Sweden,Organic Search
8790,Female,18-24,Sweden,Organic Search
8791,Female,18-24,Finland,Google Ads
8792,Male,35-44,Norway,facebook
8793,Female,45-54,Sweden,Organic Search
8794,Male,25-34,Denmark,Paid Search
8795,Female,18-24,Norway,Paid Search
8796,Male,45-54,Sweden,Display
8797,Male,55-65,Sweden,Google Ads
8798,Female,18-24,Norway,facebook
8799,Female,55-65,Sweden,Google Ads
8800,Female,18-24,Norway,Google Ads
8801,Other,18-24,Finland,facebook
8802,Female,45-54,Denmark,Unknown
8803,Male,25-34,Sweden,Organic Search
8804,Male,18-24,Sweden,facebook
8805,Female,45-54,Norway,Google Ads
8806,Female,25-34,Finland,Google Ads
8807,Female,18-24,Finland,Google Ads
8808,Male,35-44,Sweden,Google Ads
8809,Female,55-65,Denmark,Google Ads
8810,Other,55-65,Sweden,Google Ads
8811,Female,18-24,Norway,Google Ads
8812,Female,55-65,Finland,Google Ads
8813,Male,25-34,Norway,facebook
8814,Male,55-65,Sweden,facebook
8815,Male,25-34,Norway,facebook
8816,Male,35-44,Sweden,Google Ads
8817,Female,25-34,Sweden,Google Ads
8818,Female,25-34,Sweden,Google Ads
8819,Female,18-24,Finland,facebook
8820,Male,35-44,Denmark,Google Ads
8821,Male,45-54,Norway,Google Ads
8822,Female,35-44,Norway,Organic Search
8823,Female,25-34,Finland,Unknown
8824,Female,25-34,Norway,facebook
8825,Female,55-65,Norway,Paid Search
8826,Male,45-54,Norway,facebook
8827,Male,45-54,Norway,Google Ads
8828,Female,35-44,Norway,Paid Search
8829,Female,25-34,Finland,Google Ads
8830,Male,55-65,Finland,Google Ads
8831,Male,35-44,Sweden,facebook
8832,Female,25-34,Sweden,Paid Search
8833,Male,18-24,Finland,Google Ads
8834,Male,65-55,Sweden,Google Ads
8835,Female,55-65,Sweden,Paid Search
8836,Female,35-44,Sweden,Google Ads
8837,Female,35-44,Sweden,TV
8838,Male,18-24,Norway,facebook
8839,Other,35-44,Denmark,Organic Search
8840,Female,55-65,Sweden,TV
8841,Other,25-34,Sweden,TV
8842,Male,55-65,Denmark,Unknown
8843,Male,65-55,Norway,Unknown
8844,Male,45-54,Denmark,Organic Search
8845,Male,18-24,Sweden,facebook
8846,Female,18-24,Sweden,facebook
8847,Male,25-34,Sweden,Organic Search
8848,Male,35-44,Sweden,Organic Search
8849,Female,45-54,Finland,Google Ads
8850,Male,18-24,Sweden,Organic Search
8851,Male,35-44,Norway,facebook
8852,Female,18-24,Norway,Google Ads
8853,Male,55-65,Denmark,Google Ads
8854,Male,18-24,Norway,Google Ads
8855,Male,35-44,Finland,Google Ads
8856,Female,35-44,Sweden,facebook
8857,Female,18-24,Finland,facebook
8858,Male,55-65,Sweden,Display
8859,Female,45-54,Sweden,Unknown
8860,Male,45-54,Sweden,TV
8861,Male,55-65,Sweden,facebook
8862,Other,25-34,Denmark,Display
8863,Male,25-34,Norway,Paid Search
8864,Female,25-34,Denmark,facebook
8865,Female,35-44,Denmark,Google Ads
8866,Male,45-54,Norway,Bing
8867,Male,25-34,Sweden,facebook
8868,Female,35-44,Sweden,Paid Search
8869,Male,18-24,Norway,Google Ads
8870,Female,55-65,Norway,Organic Search
8871,Female,25-34,Denmark,facebook
8872,Male,18-24,Sweden,facebook
8873,Male,45-54,Norway,TV
8874,Female,55-65,Denmark,facebook
8875,Male,45-54,Sweden,Organic Search
8876,Male,25-34,Norway,facebook
8877,Male,18-24,Denmark,Unknown
8878,Female,18-24,Finland,Google Ads
8879,Female,45-54,Denmark,Google Ads
8880,Male,35-44,Sweden,Unknown
8881,Male,18-24,Sweden,Google Ads
8882,Male,18-24,Denmark,facebook
8883,Female,18-24,Sweden,Paid Search
8884,Female,45-54,Denmark,facebook
8885,Female,18-24,Denmark,facebook
8886,Male,35-44,Sweden,Organic Search
8887,Female,25-34,Finland,Google Ads
8888,Female,18-24,Denmark,Organic Search
8889,Female,65-55,Finland,facebook
8890,Female,55-65,Sweden,Google Ads
8891,Female,18-24,Norway,Google Ads
8892,Male,18-24,Sweden,facebook
8893,Male,55-65,Sweden,Paid Search
8894,Male,25-34,Denmark,Organic Search
8895,Other,55-65,Denmark,Organic Search
8896,Female,25-34,Denmark,Google Ads
8897,Female,18-24,Finland,Unknown
8898,Female,25-34,Norway,Google Ads
8899,Male,25-34,Sweden,Paid Search
8900,Female,25-34,Finland,Google Ads
8901,Female,25-34,Norway,Google Ads
8902,Female,25-34,Finland,facebook
8903,Female,18-24,Finland,Organic Search
8904,Female,35-44,Sweden,Organic Search
8905,Female,18-24,Sweden,Google Ads
8906,Female,55-65,Norway,Google Ads
8907,Other,25-34,Denmark,Paid Search
8908,Male,18-24,Norway,Paid Search
8909,Female,18-24,Denmark,facebook
8910,Male,35-44,Sweden,Google Ads
8911,Female,18-24,Finland,Organic Search
8912,Female,25-34,Norway,Organic Search
8913,Female,35-44,Sweden,Google Ads
8914,Male,18-24,Denmark,Google Ads
8915,Female,55-65,Sweden,facebook
8916,Other,45-54,Finland,facebook
8917,Female,25-34,Sweden,facebook
8918,Female,18-24,Norway,facebook
8919,Female,18-24,Sweden,facebook
8920,Male,45-54,Sweden,Unknown
8921,Female,45-54,Sweden,facebook
8922,Male,25-34,Sweden,facebook
8923,Female,25-34,Finland,facebook
8924,Female,25-34,Sweden,Unknown
8925,Female,25-34,Finland,facebook
8926,Female,25-34,Norway,Google Ads
8927,Female,55-65,Sweden,Organic Search
8928,Male,45-54,Sweden,facebook
8929,Male,45-54,Finland,facebook
8930,Female,25-34,Finland,Google Ads
8931,Female,18-24,Norway,Paid Search
8932,Other,25-34,Finland,facebook
8933,Male,55-65,Finland,Unknown
8934,Other,25-34,Sweden,facebook
8935,Female,18-24,Sweden,TV
8936,Female,18-24,Sweden,Google Ads
8937,Male,25-34,Finland,Organic Search
8938,Female,25-34,Finland,facebook
8939,Male,45-54,Sweden,facebook
8940,Male,25-34,Norway,facebook
8941,Female,35-44,Denmark,facebook
8942,Male,18-24,Sweden,Unknown
8943,Male,18-24,Finland,Google Ads
8944,Male,35-44,Norway,facebook
8945,Male,35-44,Sweden,Organic Search
8946,Male,35-44,Sweden,Organic Search
8947,Male,18-24,Sweden,facebook
8948,Male,35-44,Denmark,Organic Search
8949,Female,55-65,Sweden,facebook
8950,Male,55-65,Sweden,Google Ads
8951,Female,45-54,Finland,Paid Search
8952,Other,25-34,Sweden,Google Ads
8953,Male,25-34,Sweden,Display
8954,Female,18-24,Sweden,Organic Search
8955,Female,35-44,Sweden,Organic Search
8956,Male,55-65,Finland,Paid Search
8957,Female,18-24,Sweden,Google Ads
8958,Female,35-44,Sweden,Google Ads
8959,Female,45-54,Finland,facebook
8960,Female,35-44,Sweden,Google Ads
8961,Male,25-34,Sweden,facebook
8962,Male,18-24,Norway,Paid Search
8963,Female,25-34,Denmark,TV
8964,Female,45-54,Finland,Organic Search
8965,Female,25-34,Denmark,TV
8966,Male,18-24,Sweden,TV
8967,Other,35-44,Sweden,facebook
8968,Female,45-54,Sweden,facebook
8969,Male,35-44,Sweden,Display
8970,Male,55-65,Norway,Paid Search
8971,Male,55-65,Sweden,Organic Search
8972,Female,35-44,Finland,Paid Search
8973,Male,35-44,Sweden,facebook
8974,Female,18-24,Sweden,TV
8975,Female,35-44,Denmark,facebook
8976,Female,55-65,Sweden,facebook
8977,Male,25-34,Norway,facebook
8978,Male,45-54,Denmark,Unknown
8979,Female,25-34,Norway,Google Ads
8980,Female,18-24,Denmark,facebook
8981,Male,55-65,Sweden,Google Ads
8982,Female,35-44,Norway,facebook
8983,Male,55-65,Finland,facebook
8984,Male,35-44,Finland,facebook
8985,Female,55-65,Sweden,Unknown
8986,Male,35-44,Sweden,Google Ads
8987,Male,45-54,Finland,Google Ads
8988,Female,25-34,Norway,facebook
8989,Female,18-24,Sweden,Organic Search
8990,Male,55-65,Sweden,Google Ads
8991,Female,35-44,Denmark,facebook
8992,Male,55-65,Finland,Google Ads
8993,Male,35-44,Sweden,Google Ads
8994,Female,55-65,Sweden,Bing
8995,Female,55-65,Sweden,facebook
8996,Other,25-34,Finland,facebook
8997,Male,25-34,Finland,Google Ads
8998,Male,45-54,Finland,Google Ads
8999,Female,18-24,Sweden,Display
9000,Other,18-24,Finland,facebook
9001,Female,18-24,Denmark,facebook
9002,Male,45-54,Norway,Display
9003,Male,45-54,Norway,Organic Search
9004,Female,25-34,Norway,Google Ads
9005,Female,35-44,Norway,facebook
9006,Male,25-34,Sweden,facebook
9007,Female,45-54,Finland,facebook
9008,Male,18-24,Norway,Google Ads
9009,Female,45-54,Norway,facebook
9010,Female,35-44,Sweden,Paid Search
9011,Female,55-65,Denmark,Paid Search
9012,Female,18-24,Denmark,Organic Search
9013,Female,35-44,Norway,Google Ads
9014,Male,55-65,Finland,Google Ads
9015,Male,35-44,Denmark,Organic Search
9016,Female,25-34,Denmark,Organic Search
9017,Male,45-54,Sweden,Paid Search
9018,Male,25-34,Finland,facebook
9019,Male,45-54,Sweden,Unknown
9020,Female,18-24,Finland,facebook
9021,Other,18-24,Finland,facebook
9022,Female,45-54,Norway,Organic Search
9023,Male,18-24,Sweden,Organic Search
9024,Female,25-34,Sweden,Google Ads
9025,Other,25-34,Finland,Google Ads
9026,Male,18-24,Sweden,Paid Search
9027,Female,35-44,Sweden,Google Ads
9028,Female,35-44,Norway,Organic Search
9029,Female,25-34,Denmark,facebook
9030,Male,55-65,Norway,Google Ads
9031,Male,18-24,Norway,facebook
9032,Female,55-65,Norway,Google Ads
9033,Female,35-44,Sweden,Google Ads
9034,Other,18-24,Norway,facebook
9035,Male,25-34,Sweden,Bing
9036,Female,25-34,Norway,Google Ads
9037,Female,18-24,Norway,facebook
9038,Female,35-44,Norway,facebook
9039,Male,25-34,Finland,Google Ads
9040,Female,18-24,Norway,Display
9041,Male,25-34,Denmark,Display
9042,Male,25-34,Sweden,Google Ads
9043,Male,25-34,Denmark,Google Ads
9044,Male,35-44,Sweden,Google Ads
9045,Male,35-44,Sweden,Unknown
9046,Female,35-44,Sweden,facebook
9047,Male,18-24,Denmark,Google Ads
9048,Other,35-44,Sweden,Paid Search
9049,Male,25-34,Finland,Google Ads
9050,Female,25-34,Denmark,Unknown
9051,Female,18-24,Finland,facebook
9052,Female,25-34,Sweden,facebook
9053,Other,18-24,Denmark,facebook
9054,Female,18-24,Denmark,facebook
9055,Male,18-24,Denmark,TV
9056,Male,18-24,Sweden,facebook
9057,Other,18-24,Norway,Google Ads
9058,Male,18-24,Sweden,Paid Search
9059,Female,35-44,Sweden,facebook
9060,Male,65-55,Denmark,Google Ads
9061,Male,18-24,Sweden,Google Ads
9062,Female,25-34,Denmark,Organic Search
9063,Female,25-34,Finland,Google Ads
9064,Female,18-24,Norway,Google Ads
9065,Female,45-54,Denmark,facebook
9066,Other,25-34,Sweden,Unknown
9067,Female,18-24,Norway,facebook
9068,Female,55-65,Denmark,Paid Search
9069,Male,25-34,Denmark,facebook
9070,Other,18-24,Denmark,Paid Search
9071,Female,18-24,Finland,facebook
9072,Female,55-65,Sweden,facebook
9073,Male,35-44,Finland,facebook
9074,Male,55-65,Sweden,facebook
9075,Female,25-34,Sweden,Unknown
9076,Male,25-34,Norway,Display
9077,Female,55-65,Sweden,facebook
9078,Male,55-65,Sweden,facebook
9079,Female,18-24,Sweden,Google Ads
9080,Female,45-54,Sweden,Unknown
9081,Female,45-54,Sweden,Paid Search
9082,Female,18-24,Sweden,Unknown
9083,Female,18-24,Sweden,Organic Search
9084,Female,25-34,Denmark,Google Ads
9085,Female,18-24,Sweden,Google Ads
9086,Female,25-34,Norway,Display
9087,Female,45-54,Norway,TV
9088,Female,35-44,Finland,facebook
9089,Male,35-44,Norway,facebook
9090,Male,18-24,Sweden,TV
9091,Female,35-44,Sweden,Organic Search
9092,Female,45-54,Norway,Organic Search
9093,Female,55-65,Finland,Google Ads
9094,Male,45-54,Denmark,facebook
9095,Female,25-34,Finland,TV
9096,Female,55-65,Norway,facebook
9097,Male,45-54,Sweden,Google Ads
9098,Male,35-44,Sweden,Display
9099,Male,55-65,Finland,Google Ads
9100,Male,45-54,Sweden,Organic Search
9101,Male,25-34,Sweden,facebook
9102,Female,35-44,Sweden,Google Ads
9103,Male,45-54,Norway,facebook
9104,Male,18-24,Norway,Paid Search
9105,Female,25-34,Sweden,Unknown
9106,Female,45-54,Norway,Google Ads
9107,Male,18-24,Denmark,Google Ads
9108,Male,35-44,Denmark,facebook
9109,Male,65-55,Sweden,facebook
9110,Female,25-34,Norway,Google Ads
9111,Other,25-34,Sweden,facebook
9112,Male,18-24,Finland,Unknown
9113,Male,18-24,Denmark,Google Ads
9114,Male,18-24,Norway,Organic Search
9115,Male,55-65,Norway,Paid Search
9116,Female,18-24,Sweden,Google Ads
9117,Female,35-44,Norway,Paid Search
9118,Female,55-65,Sweden,Unknown
9119,Male,18-24,Denmark,Paid Search
9120,Male,35-44,Norway,facebook
9121,Female,55-65,Norway,Display
9122,Female,45-54,Sweden,Paid Search
9123,Male,18-24,Norway,Unknown
9124,Female,55-65,Denmark,facebook
9125,Male,25-34,Finland,facebook
9126,Female,55-65,Sweden,facebook
9127,Male,18-24,Finland,Google Ads
9128,Male,18-24,Finland,facebook
9129,Female,55-65,Denmark,facebook
9130,Male,18-24,Finland,Google Ads
9131,Male,55-65,Norway,facebook
9132,Other,18-24,Finland,Google Ads
9133,Male,55-65,Sweden,Google Ads
9134,Female,45-54,Finland,Google Ads
9135,Female,35-44,Denmark,Organic Search
9136,Male,45-54,Denmark,Organic Search
9137,Female,55-65,Sweden,Organic Search
9138,Female,25-34,Denmark,Google Ads
9139,Female,45-54,Denmark,Organic Search
9140,Male,18-24,Sweden,Organic Search
9141,Female,45-54,Finland,Paid Search
9142,Other,55-65,Finland,Paid Search
9143,Male,35-44,Denmark,Google Ads
9144,Female,55-65,Norway,Display
9145,Male,55-65,Sweden,Display
9146,Male,35-44,Finland,Organic Search
9147,Male,55-65,Norway,facebook
9148,Male,35-44,Denmark,TV
9149,Male,35-44,Sweden,facebook
9150,Female,45-54,Finland,TV
9151,Female,55-65,Denmark,Google Ads
9152,Other,55-65,Norway,Organic Search
9153,Female,45-54,Sweden,Unknown
9154,Female,55-65,Norway,Unknown
9155,Female,55-65,Norway,Google Ads
9156,Male,18-24,Finland,facebook
9157,Female,45-54,Denmark,Google Ads
9158,Male,35-44,Sweden,Paid Search
9159,Other,25-34,Finland,Paid Search
9160,Female,45-54,Finland,facebook
9161,Male,55-65,Sweden,Google Ads
9162,Female,55-65,Finland,Google Ads
9163,Female,55-65,Denmark,Paid Search
9164,Female,18-24,Denmark,Google Ads
9165,Male,45-54,Finland,Unknown
9166,Female,35-44,Sweden,Organic Search
9167,Other,55-65,Sweden,Google Ads
9168,Male,45-54,Denmark,facebook
9169,Female,45-54,Norway,Paid Search
9170,Female,55-65,Norway,Google Ads
9171,Female,25-34,Sweden,Google Ads
9172,Other,25-34,Finland,Unknown
9173,Male,18-24,Finland,Unknown
9174,Female,45-54,Denmark,Google Ads
9175,Female,25-34,Norway,Unknown
9176,Female,65-55,Sweden,Organic Search
9177,Female,18-24,Denmark,facebook
9178,Female,18-24,Finland,facebook
9179,Female,45-54,Denmark,Google Ads
9180,Female,18-24,Sweden,facebook
9181,Male,45-54,Sweden,facebook
9182,Other,25-34,Denmark,Unknown
9183,Male,18-24,Sweden,Google Ads
9184,Male,25-34,Sweden,TV
9185,Male,55-65,Finland,facebook
9186,Male,45-54,Denmark,facebook
9187,Female,45-54,Sweden,Paid Search
9188,Male,55-65,Finland,Paid Search
9189,Male,25-34,Norway,Google Ads
9190,Male,35-44,Norway,Organic Search
9191,Male,18-24,Finland,facebook
9192,Male,25-34,Norway,Google Ads
9193,Other,18-24,Denmark,Unknown
9194,Male,45-54,Denmark,Paid Search
9195,Female,55-65,Denmark,Google Ads
9196,Female,18-24,Denmark,Google Ads
9197,Male,35-44,Sweden,Organic Search
9198,Male,25-34,Sweden,Google Ads
9199,Female,45-54,Finland,Organic Search
9200,Male,65-55,Finland,facebook
9201,Female,18-24,Denmark,Google Ads
9202,Female,65-55,Sweden,facebook
9203,Female,18-24,Denmark,Google Ads
9204,Male,25-34,Sweden,facebook
9205,Male,25-34,Norway,Google Ads
9206,Male,45-54,Finland,Paid Search
9207,Female,55-65,Finland,Paid Search
9208,Other,18-24,Denmark,Unknown
9209,Male,35-44,Finland,Display
9210,Male,55-65,Denmark,facebook
9211,Female,35-44,Norway,facebook
9212,Male,45-54,Sweden,facebook
9213,Female,18-24,Norway,Google Ads
9214,Female,18-24,Sweden,Organic Search
9215,Female,35-44,Sweden,Google Ads
9216,Male,18-24,Finland,Display
9217,Female,45-54,Norway,Google Ads
9218,Female,55-65,Finland,facebook
9219,Male,45-54,Finland,facebook
9220,Female,25-34,Sweden,facebook
9221,Female,18-24,Finland,TV
9222,Female,45-54,Finland,TV
9223,Male,18-24,Sweden,Google Ads
9224,Female,45-54,Sweden,facebook
9225,Male,55-65,Finland,Google Ads
9226,Female,18-24,Sweden,Organic Search
9227,Male,18-24,Sweden,facebook
9228,Male,25-34,Sweden,Google Ads
9229,Male,45-54,Sweden,Google Ads
9230,Female,55-65,Sweden,Paid Search
9231,Female,18-24,Norway,Paid Search
9232,Female,35-44,Finland,facebook
9233,Male,35-44,Norway,TV
9234,Male,35-44,Norway,Google Ads
9235,Other,45-54,Sweden,facebook
9236,Male,55-65,Sweden,facebook
9237,Male,55-65,Denmark,Google Ads
9238,Female,35-44,Finland,facebook
9239,Male,25-34,Norway,Organic Search
9240,Female,35-44,Norway,Google Ads
9241,Female,55-65,Denmark,Google Ads
9242,Male,35-44,Finland,facebook
9243,Female,25-34,Finland,facebook
9244,Female,55-65,Sweden,Google Ads
9245,Female,18-24,Denmark,TV
9246,Other,35-44,Denmark,facebook
9247,Male,55-65,Sweden,facebook
9248,Male,45-54,Sweden,Google Ads
9249,Female,45-54,Sweden,Unknown
9250,Female,18-24,Norway,Google Ads
9251,Female,25-34,Denmark,facebook
9252,Female,18-24,Sweden,Display
9253,Male,35-44,Sweden,Google Ads
9254,Female,25-34,Sweden,Bing
9255,Male,25-34,Sweden,Google Ads
9256,Male,35-44,Norway,Unknown
9257,Male,18-24,Norway,facebook
9258,Male,45-54,Sweden,facebook
9259,Male,35-44,Norway,facebook
9260,Male,55-65,Denmark,facebook
9261,Female,45-54,Norway,facebook
9262,Other,35-44,Sweden,Google Ads
9263,Male,25-34,Sweden,Organic Search
9264,Male,55-65,Sweden,Organic Search
9265,Male,35-44,Sweden,Google Ads
9266,Female,45-54,Norway,Google Ads
9267,Female,55-65,Sweden,Paid Search
9268,Female,18-24,Sweden,Unknown
9269,Female,45-54,Denmark,facebook
9270,Female,55-65,Sweden,facebook
9271,Male,55-65,Denmark,facebook
9272,Female,35-44,Finland,Google Ads
9273,Male,35-44,Sweden,Google Ads
9274,Female,55-65,Finland,Google Ads
9275,Male,45-54,Sweden,facebook
9276,Female,35-44,Norway,Google Ads
9277,Male,45-54,Sweden,facebook
9278,Female,18-24,Sweden,Bing
9279,Female,18-24,Sweden,Google Ads
9280,Female,55-65,Denmark,facebook
9281,Female,35-44,Norway,Organic Search
9282,Male,45-54,Sweden,Bing
9283,Female,55-65,Denmark,Google Ads
9284,Female,18-24,Sweden,Display
9285,Other,45-54,Sweden,Google Ads
9286,Male,25-34,Denmark,facebook
9287,Male,25-34,Finland,facebook
9288,Female,18-24,Finland,Paid Search
9289,Female,35-44,Sweden,Google Ads
9290,Male,35-44,Norway,facebook
9291,Female,18-24,Denmark,facebook
9292,Female,18-24,Denmark,facebook
9293,Male,55-65,Denmark,TV
9294,Male,45-54,Sweden,Organic Search
9295,Male,55-65,Denmark,facebook
9296,Female,18-24,Sweden,facebook
9297,Male,65-55,Sweden,Organic Search
9298,Female,18-24,Sweden,facebook
9299,Male,25-34,Finland,facebook
9300,Male,55-65,Sweden,Unknown
9301,Male,55-65,Denmark,Google Ads
9302,Female,45-54,Denmark,facebook
9303,Male,55-65,Finland,Organic Search
9304,Female,45-54,Norway,Google Ads
9305,Male,25-34,Sweden,Organic Search
9306,Other,35-44,Finland,Paid Search
9307,Female,25-34,Denmark,Google Ads
9308,Male,25-34,Norway,facebook
9309,Other,25-34,Norway,Google Ads
9310,Female,18-24,Sweden,Google Ads
9311,Female,25-34,Norway,Paid Search
9312,Female,25-34,Sweden,facebook
9313,Male,55-65,Sweden,Paid Search
9314,Male,45-54,Sweden,Organic Search
9315,Female,18-24,Denmark,Google Ads
9316,Female,55-65,Norway,Organic Search
9317,Male,35-44,Norway,Google Ads
9318,Female,18-24,Finland,facebook
9319,Male,25-34,Finland,Paid Search
9320,Other,25-34,Denmark,Bing
9321,Female,18-24,Sweden,facebook
9322,Male,35-44,Denmark,Organic Search
9323,Male,25-34,Finland,Google Ads
9324,Female,18-24,Norway,Google Ads
9325,Female,18-24,Sweden,facebook
9326,Female,65-55,Norway,Google Ads
9327,Female,25-34,Norway,Organic Search
9328,Male,35-44,Sweden,Google Ads
9329,Male,55-65,Sweden,Google Ads
9330,Female,55-65,Sweden,Google Ads
9331,Female,55-65,Denmark,Google Ads
9332,Male,45-54,Finland,Google Ads
9333,Female,18-24,Norway,facebook
9334,Female,55-65,Norway,Google Ads
9335,Male,25-34,Norway,Google Ads
9336,Female,35-44,Sweden,Google Ads
9337,Male,55-65,Sweden,facebook
9338,Female,25-34,Denmark,facebook
9339,Female,18-24,Sweden,facebook
9340,Female,18-24,Sweden,Organic Search
9341,Female,18-24,Denmark,Organic Search
9342,Male,25-34,Sweden,Display
9343,Female,35-44,Sweden,Organic Search
9344,Other,18-24,Norway,facebook
9345,Female,55-65,Finland,facebook
9346,Male,25-34,Denmark,Google Ads
9347,Other,25-34,Sweden,facebook
9348,Female,35-44,Norway,Google Ads
9349,Female,55-65,Sweden,facebook
9350,Male,55-65,Sweden,Google Ads
9351,Male,45-54,Sweden,Paid Search
9352,Male,25-34,Sweden,Google Ads
9353,Female,35-44,Sweden,Unknown
9354,Female,25-34,Sweden,facebook
9355,Male,25-34,Norway,Organic Search
9356,Male,35-44,Denmark,Google Ads
9357,Female,18-24,Norway,Paid Search
9358,Female,55-65,Finland,Google Ads
9359,Female,55-65,Finland,Display
9360,Female,18-24,Sweden,Google Ads
9361,Male,18-24,Norway,Organic Search
9362,Female,45-54,Norway,Display
9363,Female,35-44,Finland,Bing
9364,Male,18-24,Sweden,facebook
9365,Male,35-44,Sweden,Google Ads
9366,Male,35-44,Sweden,Google Ads
9367,Male,35-44,Denmark,Google Ads
9368,Female,35-44,Sweden,Paid Search
9369,Other,35-44,Sweden,facebook
9370,Male,18-24,Finland,Google Ads
9371,Female,45-54,Finland,facebook
9372,Female,35-44,Finland,facebook
9373,Female,45-54,Denmark,Google Ads
9374,Female,18-24,Sweden,Google Ads
9375,Female,18-24,Sweden,facebook
9376,Female,35-44,Norway,Display
9377,Female,18-24,Finland,Organic Search
9378,Female,18-24,Norway,Unknown
9379,Male,18-24,Finland,facebook
9380,Other,18-24,Denmark,Organic Search
9381,Female,35-44,Sweden,Google Ads
9382,Female,18-24,Norway,facebook
9383,Female,35-44,Sweden,Organic Search
9384,Male,45-54,Sweden,Google Ads
9385,Female,45-54,Sweden,Organic Search
9386,Male,35-44,Denmark,Google Ads
9387,Male,55-65,Sweden,Google Ads
9388,Female,25-34,Sweden,Paid Search
9389,Male,55-65,Finland,Paid Search
9390,Other,45-54,Norway,TV
9391,Female,25-34,Norway,Organic Search
9392,Male,25-34,Norway,Google Ads
9393,Female,18-24,Sweden,facebook
9394,Female,45-54,Sweden,Google Ads
9395,Female,35-44,Finland,Google Ads
9396,Male,45-54,Denmark,facebook
9397,Female,55-65,Sweden,TV
9398,Male,18-24,Sweden,TV
9399,Female,55-65,Denmark,Google Ads
9400,Male,18-24,Denmark,Google Ads
9401,Male,45-54,Sweden,facebook
9402,Female,45-54,Sweden,Google Ads
9403,Female,18-24,Denmark,TV
9404,Male,25-34,Finland,facebook
9405,Other,45-54,Finland,Organic Search
9406,Female,35-44,Finland,Google Ads
9407,Other,18-24,Sweden,Organic Search
9408,Female,45-54,Finland,Google Ads
9409,Male,45-54,Sweden,facebook
9410,Male,25-34,Sweden,Paid Search
9411,Male,25-34,Sweden,Google Ads
9412,Female,35-44,Finland,facebook
9413,Female,18-24,Sweden,Paid Search
9414,Female,18-24,Norway,Paid Search
9415,Female,18-24,Norway,Google Ads
9416,Male,25-34,Sweden,facebook
9417,Female,35-44,Sweden,facebook
9418,Female,35-44,Finland,Google Ads
9419,Other,18-24,Finland,Organic Search
9420,Female,65-55,Sweden,Paid Search
9421,Female,35-44,Sweden,Google Ads
9422,Other,25-34,Norway,Display
9423,Female,18-24,Sweden,facebook
9424,Other,25-34,Denmark,facebook
9425,Male,35-44,Sweden,Google Ads
9426,Female,55-65,Sweden,Display
9427,Female,45-54,Denmark,facebook
9428,Female,45-54,Norway,facebook
9429,Female,45-54,Norway,facebook
9430,Male,45-54,Denmark,Unknown
9431,Female,25-34,Sweden,Google Ads
9432,Male,45-54,Norway,Organic Search
9433,Female,25-34,Norway,Google Ads
9434,Female,25-34,Sweden,Google Ads
9435,Female,45-54,Sweden,Google Ads
9436,Male,18-24,Sweden,facebook
9437,Female,25-34,Finland,facebook
9438,Other,45-54,Finland,Paid Search
9439,Male,25-34,Finland,Unknown
9440,Male,55-65,Denmark,facebook
9441,Female,45-54,Denmark,Organic Search
9442,Female,35-44,Sweden,facebook
9443,Female,18-24,Denmark,Paid Search
9444,Female,18-24,Sweden,Google Ads
9445,Other,35-44,Sweden,Unknown
9446,Female,18-24,Sweden,facebook
9447,Male,18-24,Sweden,Google Ads
9448,Male,25-34,Norway,facebook
9449,Male,45-54,Sweden,Google Ads
9450,Female,45-54,Finland,Google Ads
9451,Female,18-24,Sweden,Google Ads
9452,Female,25-34,Sweden,Organic Search
9453,Male,65-55,Sweden,Unknown
9454,Female,25-34,Denmark,facebook
9455,Male,35-44,Norway,Google Ads
9456,Male,35-44,Sweden,facebook
9457,Male,55-65,Norway,facebook
9458,Female,35-44,Sweden,Google Ads
9459,Female,35-44,Norway,Organic Search
9460,Female,35-44,Sweden,Google Ads
9461,Female,18-24,Norway,Paid Search
9462,Male,18-24,Sweden,facebook
9463,Female,35-44,Norway,Google Ads
9464,Female,18-24,Finland,Google Ads
9465,Male,45-54,Sweden,facebook
9466,Female,45-54,Norway,Google Ads
9467,Male,25-34,Sweden,Google Ads
9468,Male,35-44,Denmark,Organic Search
9469,Male,25-34,Denmark,facebook
